Date,Open,High,Low,Close,Adj Close,Volume
2020-07-30,79.419998,80.809998,78.800003,80.400002,78.485985,1015700
2020-07-31,81.690002,81.830002,79.360001,80.370003,78.456696,1035600
2020-08-03,81.309998,83.989998,81.199997,83.680000,81.687897,2924800
2020-08-04,83.900002,84.260002,83.129997,84.199997,82.195518,2081000
2020-08-05,84.930000,85.830002,84.470001,85.610001,83.571953,2024600
2020-08-06,85.620003,86.110001,84.383003,84.870003,82.849571,1552200
2020-08-07,84.589996,84.820000,81.239998,82.489998,80.526222,1983100
2020-08-10,84.660004,84.889999,82.769997,83.470001,81.482895,1680900
2020-08-11,83.320000,83.698997,81.385002,81.580002,79.637894,1588600
2020-08-12,82.930000,84.289001,82.459999,83.949997,81.951462,1467300
2020-08-13,84.510002,86.389999,84.510002,85.760002,83.718384,1619000
2020-08-14,86.080002,86.300003,84.357002,84.720001,82.703140,1060400
2020-08-17,85.389999,87.750000,85.320000,87.629997,85.543861,1712200
2020-08-18,88.820000,88.959999,87.304001,88.580002,86.471245,1900500
2020-08-19,88.629997,90.379997,88.184998,88.860001,86.744583,1990600
2020-08-20,88.309998,89.989998,88.050003,89.480003,87.349823,1458900
2020-08-21,90.000000,90.419998,89.662003,89.830002,87.691490,1887800
2020-08-24,91.900002,91.900002,87.879997,88.459999,86.354103,2622800
2020-08-25,88.459999,89.582001,87.400002,89.500000,87.369347,1377400
2020-08-26,89.709999,92.120003,89.709000,91.400002,89.224113,1881000
2020-08-27,92.010002,92.010002,89.500000,90.769997,88.609108,1596900
2020-08-28,91.519997,92.980003,91.300003,92.360001,90.161263,1503800
2020-08-31,92.860001,95.680000,92.500000,95.330002,93.060555,3546200
2020-09-01,96.449997,97.290001,95.424004,97.209999,94.895798,3755400
2020-09-02,98.900002,98.900002,93.919998,96.970001,94.661514,4156100
2020-09-03,94.150002,94.199997,88.860001,89.809998,87.671959,4679700
2020-09-04,89.190002,90.180000,81.330002,87.050003,84.977669,5475800
2020-09-08,82.790001,86.089996,82.110001,83.099998,81.121696,3332700
2020-09-09,85.449997,86.900002,84.162003,86.580002,84.518860,3779300
2020-09-10,88.000000,89.400002,85.000000,85.839996,83.796471,3581600
2020-09-11,86.790001,87.309998,83.900002,85.349998,83.318138,2958300
2020-09-14,86.660004,89.279999,86.589996,89.089996,86.969101,2642200
2020-09-15,91.000000,92.699997,90.400002,91.830002,89.643875,2553800
2020-09-16,92.099998,93.309998,91.370003,91.639999,89.458397,1948300
2020-09-17,88.369003,90.360001,88.050003,89.300003,87.174110,1758100
2020-09-18,90.489998,90.863998,87.709999,89.879997,87.740295,1601200
2020-09-21,88.389999,90.699997,86.849998,90.580002,88.423637,2325600
2020-09-22,90.809998,91.790001,88.933998,91.709999,89.526733,1592000
2020-09-23,91.110001,91.480003,87.349998,87.949997,85.856239,1764300
2020-09-24,86.209999,89.254997,85.269997,87.900002,85.807434,3232600
2020-09-25,88.089996,90.809998,88.019997,90.750000,88.589592,1590900
2020-09-28,92.919998,93.050003,90.959999,91.720001,89.536499,1892800
2020-09-29,91.760002,93.379997,91.739998,92.769997,90.561501,1525700
2020-09-30,92.849998,93.547997,91.320000,92.000000,89.809830,2843500
2020-10-01,93.389999,94.540001,92.919998,94.540001,92.289360,2391400
2020-10-02,91.559998,94.059998,91.550003,92.320000,90.122215,2792100
2020-10-05,93.559998,95.959999,93.559998,95.889999,93.607224,1830400
2020-10-06,95.940002,97.910004,94.879997,95.669998,93.392456,2497300
2020-10-07,97.099998,100.019997,97.099998,99.209999,96.848183,3147300
2020-10-08,101.860001,101.860001,100.190002,100.570000,98.175812,2437400
2020-10-09,101.660004,103.029999,101.320000,102.760002,100.313675,2728200
2020-10-12,104.769997,105.000000,102.260002,102.330002,99.893913,3083200
2020-10-13,102.790001,105.199997,102.160004,104.830002,102.334396,3364100
2020-10-14,105.650002,106.150002,103.500000,103.769997,101.299629,3538300
2020-10-15,101.400002,103.077003,101.120003,102.830002,100.382004,2407700
2020-10-16,104.080002,104.500000,102.699997,102.760002,100.313675,2082400
2020-10-19,104.110001,104.550003,101.860001,102.250000,99.815819,2480800
2020-10-20,102.839996,103.279999,100.750000,100.830002,98.429626,2197900
2020-10-21,100.150002,100.769997,97.699997,97.949997,95.618179,2869800
2020-10-22,99.160004,99.839996,96.855003,98.580002,96.233185,2444800
2020-10-23,99.120003,99.180000,97.410004,99.180000,96.818901,1875300
2020-10-26,98.160004,99.839996,95.860001,97.199997,94.886032,2342200
2020-10-27,97.839996,98.995003,97.635002,98.629997,96.281990,1410200
2020-10-28,96.309998,96.370003,94.349998,94.750000,92.494362,2518900
2020-10-29,95.599998,96.459999,94.930000,95.989998,93.704842,2078500
2020-10-30,95.000000,95.150002,89.949997,90.790001,88.628639,4213700
2020-11-02,91.970001,92.519997,89.389999,90.800003,88.638397,3886200
2020-11-03,92.220001,93.779999,90.949997,93.160004,90.942215,2810300
2020-11-04,95.930000,98.320000,95.220001,97.510002,95.188660,4374700
2020-11-05,100.730003,100.980003,99.209999,100.820000,98.419853,4254400
2020-11-06,101.150002,102.629997,99.610001,102.080002,99.649864,3238600
2020-11-09,105.000000,105.500000,97.379997,97.430000,95.110565,4654000
2020-11-10,97.260002,97.620003,91.800003,94.760002,92.504128,4419800
2020-11-11,96.790001,98.779999,96.010002,98.730003,96.379616,4150700
2020-11-12,99.599998,100.400002,98.320000,98.889999,96.535805,2490600
2020-11-13,99.949997,100.680000,98.699997,99.400002,97.033661,1828100
2020-11-16,99.650002,99.989998,98.202003,99.540001,97.170334,2056900
2020-11-17,100.650002,101.250000,99.639999,101.230003,98.820099,2460800
2020-11-18,101.500000,102.419998,100.563004,101.019997,98.615097,2449500
2020-11-19,101.239998,103.874001,101.239998,103.260002,100.801773,2270200
2020-11-20,103.790001,105.500000,103.174004,104.900002,102.402733,2010900
2020-11-23,106.269997,108.279999,105.599998,107.419998,104.862732,3730200
2020-11-24,109.080002,109.389999,105.910004,106.139999,103.613205,3089400
2020-11-25,106.410004,108.540001,105.919998,108.480003,105.897507,2135900
2020-11-27,109.849998,111.825996,109.094002,111.779999,109.118942,1909500
2020-11-30,113.660004,113.760002,108.800003,112.370003,109.694901,3235700
2020-12-01,114.000000,114.199997,112.138000,112.760002,110.075607,3065300
2020-12-02,111.459999,112.470001,109.599998,112.339996,109.665604,2473300
2020-12-03,113.519997,115.550003,112.949997,114.279999,111.559425,2962400
2020-12-04,115.839996,117.360001,114.760002,117.190002,114.400154,3384400
2020-12-07,119.010002,122.019997,118.279999,120.680000,117.807068,4445100
2020-12-08,121.269997,122.910004,120.150002,122.169998,119.261597,4349600
2020-12-09,123.879997,125.529999,118.760002,119.980003,117.123734,7841700
2020-12-10,117.750000,125.320000,117.720001,125.199997,122.219460,5094500
2020-12-11,124.940002,125.839996,121.680000,123.870003,120.921127,5271100
2020-12-14,126.089996,127.650002,124.199997,124.250000,121.292076,4670500
2020-12-15,126.449997,126.449997,123.239998,124.300003,121.340897,4390600
2020-12-16,124.699997,125.129997,122.522003,123.949997,120.999214,3231600
2020-12-17,125.339996,126.540001,124.790001,126.070000,123.068748,3860700
2020-12-18,127.570000,128.199005,125.940002,127.300003,124.269470,4205100
2020-12-21,126.970001,133.009995,126.250000,131.339996,128.213287,6958900
2020-12-22,134.399994,135.729004,132.669998,135.050003,131.834961,7425100
2020-12-23,137.018005,137.080002,132.809998,134.960007,131.747131,7202900
2020-12-24,135.639999,136.080002,132.419998,133.029999,129.863052,4038300
2020-12-28,135.550003,135.850006,129.720001,129.800003,126.709961,9479800
2020-12-29,128.529999,128.690002,120.809998,124.320000,123.302086,10938400
2020-12-30,125.781998,127.550003,125.559998,127.099998,126.059326,5106300
2020-12-31,127.720001,127.739998,123.964996,124.489998,123.470695,5444800
2021-01-04,126.220001,127.190002,122.440002,124.690002,123.669060,8314400
2021-01-05,124.379997,127.839996,124.080002,127.760002,126.713928,5362200
2021-01-06,126.690002,131.149994,125.849998,128.229996,127.180069,6847500
2021-01-07,131.160004,138.619995,131.130005,138.380005,137.246979,8145100
2021-01-08,142.029999,145.639999,139.289993,142.479996,141.313400,12830300
2021-01-11,140.250000,140.630005,136.800003,138.220001,137.088272,8217800
2021-01-12,140.179993,141.660004,139.039993,140.990005,139.835602,6032000
2021-01-13,141.929993,143.500000,140.500000,141.720001,140.559616,5182100
2021-01-14,143.362000,147.449997,142.779999,145.279999,144.090469,7691100
2021-01-15,146.869995,148.009995,141.679993,141.910004,140.748062,9489400
2021-01-19,145.360001,146.220001,144.110001,146.130005,144.933517,7212000
2021-01-20,148.953003,149.800003,146.710007,147.110001,145.905487,7964400
2021-01-21,148.419998,148.419998,144.539993,144.809998,143.624313,7291700
2021-01-22,144.100006,146.169998,143.889999,146.080002,144.883926,5714800
2021-01-25,148.561996,149.850006,142.929993,146.669998,145.469086,8570800
2021-01-26,147.250000,147.339996,141.720001,141.830002,140.668716,8106400
2021-01-27,139.063995,142.500000,135.169998,138.350006,137.217224,10003900
2021-01-28,138.570007,141.839996,138.139999,140.369995,139.220673,5865400
2021-01-29,139.860001,141.179993,135.050003,137.440002,136.314667,7195500
2021-02-01,139.979996,142.800003,138.410004,142.619995,141.452240,7828500
2021-02-02,145.300003,147.949997,144.929993,146.889999,145.687286,7960800
2021-02-03,148.630005,148.699997,145.419998,146.110001,144.913681,6504200
2021-02-04,147.929993,148.500000,146.916000,148.350006,147.135345,5259900
2021-02-05,148.800003,149.750000,147.419998,149.460007,148.236252,5591900
2021-02-08,152.050003,153.889999,151.449997,153.309998,152.054718,8583400
2021-02-09,153.910004,156.649994,152.830002,154.929993,153.661453,8122900
2021-02-10,157.199997,157.910004,150.460007,153.100006,151.846451,14325800
2021-02-11,155.000000,156.380005,152.380005,154.570007,153.304413,8839300
2021-02-12,153.880005,156.600006,152.009995,156.580002,155.297958,6685600
2021-02-16,159.050003,159.699997,154.729996,155.119995,153.849899,11148800
2021-02-17,153.490005,153.509995,147.460007,152.169998,150.924057,13602000
2021-02-18,149.048996,150.220001,146.089996,149.190002,147.968460,10989900
2021-02-19,151.500000,154.000000,151.000000,152.610001,151.360458,7901900
2021-02-22,149.720001,150.929993,143.250000,143.779999,142.602753,16368700
2021-02-23,136.179993,139.990005,126.815002,139.039993,137.901550,37539000
2021-02-24,138.440002,140.220001,134.500000,138.320007,137.187469,15840200
2021-02-25,136.179993,138.690002,128.410995,129.509995,128.449585,16444800
2021-02-26,130.699997,132.970001,126.070000,130.360001,129.292633,16969200
2021-03-01,134.539993,137.000000,133.509995,136.699997,135.580719,11580300
2021-03-02,138.250000,138.369995,133.160004,133.509995,132.416840,9279100
2021-03-03,132.910004,133.440002,124.440002,125.110001,124.085625,16503000
2021-03-04,124.199997,125.930000,114.629997,118.430000,117.460312,27279300
2021-03-05,119.220001,119.440002,106.250000,117.070000,116.111450,38985500
2021-03-08,117.000000,118.879997,109.239998,110.260002,109.357208,23537500
2021-03-09,117.000000,122.860001,116.300003,121.750000,120.753128,25294500
2021-03-10,126.169998,126.750000,120.500000,121.190002,120.197716,19524800
2021-03-11,125.959999,129.119995,124.519997,128.679993,127.626381,18698900
2021-03-12,125.000000,126.690002,122.570000,126.680000,125.642769,15390000
2021-03-15,127.050003,128.919998,125.519997,128.880005,127.824760,10047500
2021-03-16,130.509995,130.800003,123.980003,126.019997,124.988167,13908000
2021-03-17,122.750000,129.000000,120.940002,127.459999,126.416382,14592400
2021-03-18,124.360001,125.150002,119.510002,120.070000,119.086884,14738800
2021-03-19,119.989998,122.730003,118.199997,122.360001,121.358139,12515300
2021-03-22,124.000000,126.379997,122.529999,124.720001,123.698814,8948100
2021-03-23,124.791000,124.791000,121.150002,121.699997,120.703537,7454400
2021-03-24,122.500000,122.680000,114.550003,114.779999,113.840202,18523900
2021-03-25,111.360001,114.879997,110.389999,114.419998,113.483147,21016000
2021-03-26,114.430000,115.940002,109.550003,113.970001,113.036835,17712300
2021-03-29,113.599998,113.650002,109.730003,111.169998,110.259758,14228200
2021-03-30,110.000000,114.800003,108.809998,114.419998,113.483147,14589400
2021-03-31,115.940002,120.510002,115.860001,119.949997,118.967865,17368500
2021-04-01,122.959999,124.625000,120.570000,120.849998,119.860497,12606100
2021-04-05,124.360001,124.360001,120.669998,121.639999,120.644035,9480800
2021-04-06,121.669998,125.025002,121.480003,123.830002,122.816101,8739800
2021-04-07,123.309998,123.849998,120.610001,120.820000,119.830750,6131200
2021-04-08,122.800003,124.410004,122.629997,124.139999,123.123566,6610900
2021-04-09,123.010002,123.419998,121.940002,123.260002,122.250771,5564100
2021-04-12,122.690002,122.900002,120.230003,122.470001,121.467239,5261300
2021-04-13,123.279999,127.709999,123.279999,127.559998,126.515556,12014900
2021-04-14,128.300003,130.279999,124.510002,124.870003,123.847588,9959200
2021-04-15,126.839996,127.419998,125.320000,126.620003,125.583260,7953900
2021-04-16,126.510002,126.620003,123.404999,124.379997,123.361595,6911000
2021-04-19,122.570000,123.699997,118.940002,120.440002,119.453857,11418300
2021-04-20,120.129997,121.885002,117.230003,119.000000,118.025650,9825700
2021-04-21,117.779999,121.820000,116.540001,121.820000,120.822556,6537500
2021-04-22,122.540001,124.419998,120.370003,121.410004,120.415916,7751500
2021-04-23,121.924004,123.925003,121.529999,123.699997,122.687164,4761400
2021-04-26,124.629997,127.820000,123.519997,127.730003,126.684174,6403900
2021-04-27,127.620003,128.139999,125.199997,126.239998,125.206367,4985300
2021-04-28,125.300003,126.459999,123.879997,125.379997,124.353409,5190200
2021-04-29,126.150002,126.300003,120.580002,121.760002,120.763054,9313500
2021-04-30,120.089996,122.610001,119.849998,120.769997,119.781151,6921900
2021-05-03,121.209999,121.410004,116.709999,116.910004,115.952766,10956200
2021-05-04,115.480003,115.500000,111.160004,113.290001,112.362404,14621000
2021-05-05,114.660004,114.838997,110.709999,111.550003,110.636650,9106800
2021-05-06,110.620003,110.620003,105.680000,108.339996,107.452927,17515400
2021-05-07,111.019997,113.129997,109.129997,109.720001,108.821632,14769400
2021-05-10,108.379997,108.389999,103.900002,103.980003,103.128632,17802500
2021-05-11,99.860001,107.129997,98.889999,106.120003,105.251114,30440500
2021-05-12,103.339996,105.839996,101.529999,102.160004,101.323532,17478900
2021-05-13,103.290001,104.680000,97.220001,99.480003,98.665482,29699500
2021-05-14,101.849998,104.639999,100.570000,104.309998,103.455925,20572500
2021-05-17,102.750000,104.879997,100.940002,103.309998,102.464111,16239700
2021-05-18,103.309998,107.190002,102.279999,104.790001,103.931999,17658600
2021-05-19,100.040001,103.239998,100.029999,102.970001,102.126900,18364800
2021-05-20,104.500000,107.110001,104.050003,106.589996,105.717255,11797600
2021-05-21,107.650002,108.139999,105.709999,105.839996,104.973396,11478700
2021-05-24,106.830002,109.489998,105.900002,108.730003,107.839737,9325300
2021-05-25,109.500000,110.769997,108.320999,109.379997,108.484413,8821300
2021-05-26,109.970001,111.750000,109.760002,111.430000,110.517632,8340000
2021-05-27,111.290001,112.305000,109.269997,112.279999,111.360672,7496500
2021-05-28,112.458000,115.139999,111.849998,112.099998,111.182144,9217700
2021-06-01,112.849998,113.739998,110.051003,111.250000,110.339104,7496100
2021-06-02,111.330002,112.230003,110.264000,111.300003,110.388695,7250400
2021-06-03,109.809998,110.680000,107.389999,107.430000,106.550385,10095800
2021-06-04,108.800003,110.294998,108.440002,109.510002,108.613350,6581600
2021-06-07,109.269997,113.050003,108.930000,112.690002,111.767319,7392200
2021-06-08,113.750000,114.769997,110.720001,113.129997,112.203705,6810700
2021-06-09,113.750000,114.720001,112.650002,112.849998,111.926003,7349200
2021-06-10,112.449997,115.129997,112.138000,114.970001,114.028648,7184400
2021-06-11,115.470001,116.160004,114.820000,116.120003,115.169235,6661200
2021-06-14,116.589996,118.907997,116.410004,118.330002,117.361137,8467000
2021-06-15,117.849998,118.050003,114.639999,115.089996,114.147659,8590500
2021-06-16,114.900002,115.769997,111.879997,114.529999,113.592247,12257800
2021-06-17,113.800003,119.160004,113.620003,118.500000,117.529739,12696600
2021-06-18,117.769997,119.849998,117.379997,118.900002,117.926468,8495700
2021-06-21,118.470001,120.180000,116.519997,119.510002,118.531471,5448600
2021-06-22,119.040001,121.050003,118.849998,121.019997,120.029106,6356700
2021-06-23,121.500000,123.879997,121.220001,123.529999,122.518555,7841300
2021-06-24,124.910004,127.220001,124.519997,125.279999,124.254227,9897600
2021-06-25,125.940002,126.330002,124.029999,125.489998,124.462509,7330200
2021-06-28,128.699997,130.830002,128.533997,130.229996,129.163696,10325600
2021-06-29,130.070007,131.498993,129.009995,130.880005,129.808380,7071300
2021-06-30,130.550003,132.500000,129.059998,130.779999,129.709198,9309800
2021-07-01,130.750000,131.550003,127.279999,129.160004,128.102463,7357100
2021-07-02,129.880005,131.429993,127.889999,128.149994,127.100723,5891700
2021-07-06,128.100006,128.975998,126.410004,127.239998,126.198181,7372600
2021-07-07,128.009995,128.279999,123.120003,124.260002,123.242584,9314200
2021-07-08,120.379997,124.339996,119.389999,123.309998,122.300354,9659900
2021-07-09,123.610001,125.900002,122.029999,125.620003,124.591446,6307400
2021-07-12,126.239998,127.400002,124.010002,124.739998,123.718651,4063600
2021-07-13,124.489998,124.949997,122.199997,122.269997,121.268867,6477400
2021-07-14,123.309998,123.309998,118.070000,118.169998,117.202446,10497000
2021-07-15,118.050003,119.410004,114.459000,116.400002,115.446938,12755600
2021-07-16,117.809998,117.940002,115.449997,116.529999,115.575874,7648200
2021-07-19,113.919998,117.580002,113.269997,117.279999,116.319733,11861800
2021-07-20,117.510002,121.175003,116.449997,120.760002,119.771240,6707700
2021-07-21,120.875000,122.910004,119.980003,122.660004,121.655685,5738200
2021-07-22,122.500000,123.419998,121.250000,121.709999,120.713455,4781500
2021-07-23,122.000000,122.559998,120.379997,122.430000,121.427567,4388500
2021-07-26,122.500000,123.110001,120.949997,121.599998,120.604355,5802400
2021-07-27,121.000000,121.519997,115.583000,118.620003,117.648766,10982300
2021-07-28,118.559998,121.779999,117.959999,121.349998,120.356407,5810700
2021-07-29,121.160004,123.230003,120.669998,121.599998,120.604355,3759700
2021-07-30,120.000000,122.410004,119.620003,120.000000,119.017464,5263200
2021-08-02,120.540001,122.440002,119.089996,121.120003,120.128296,5211800
2021-08-03,121.309998,121.489998,118.519997,120.220001,119.235657,6748900
2021-08-04,120.080002,123.389999,119.989998,123.279999,122.270599,5300900
2021-08-05,122.519997,126.250000,121.739998,125.570000,124.541855,5260000
2021-08-06,125.269997,125.730003,122.290001,123.010002,122.002815,6044700
2021-08-09,123.629997,125.480003,122.980003,124.699997,123.678978,4528100
2021-08-10,124.870003,125.570000,121.419998,121.440002,120.445671,5387100
2021-08-11,122.559998,122.879997,119.360001,121.300003,120.306816,6007900
2021-08-12,120.900002,122.290001,120.589996,121.849998,120.852310,3320300
2021-08-13,121.959999,122.099998,119.910004,120.099998,119.116638,3973500
2021-08-16,119.250000,119.300003,115.230003,116.980003,116.022194,7762900
2021-08-17,115.379997,116.809998,114.230003,115.889999,114.941109,8425700
2021-08-18,116.059998,117.989998,114.940002,115.839996,114.891518,6016200
2021-08-19,114.260002,116.139999,113.540001,113.849998,112.917816,5713700
2021-08-20,114.349998,116.160004,114.150002,115.800003,114.851852,4591100
2021-08-23,116.989998,119.610001,116.860001,119.480003,118.501724,6587100
2021-08-24,120.300003,121.120003,119.830002,121.059998,120.068779,5165900
2021-08-25,120.940002,121.500000,120.190002,121.029999,120.039024,3508700
2021-08-26,120.720001,122.360001,118.870003,119.160004,118.184341,4715800
2021-08-27,119.820000,122.389999,119.350998,122.029999,121.030838,3793500
2021-08-30,122.239998,123.260002,121.489998,122.790001,121.784615,2992400
2021-08-31,121.650002,122.410004,120.720001,122.029999,121.030838,3926200
2021-09-01,122.500000,124.730003,122.300003,123.720001,122.707001,4673700
2021-09-02,124.510002,125.349998,124.050003,124.830002,123.807915,3212200
2021-09-03,124.519997,125.610001,123.849998,125.070000,124.045944,3916000
2021-09-07,125.209999,126.320000,124.180000,124.709999,123.688896,4128800
2021-09-08,124.059998,124.059998,120.370003,121.169998,120.177879,6390800
2021-09-09,121.180000,123.470001,120.919998,121.709999,120.713455,3648700
2021-09-10,122.650002,122.970001,120.440002,120.459999,119.473694,3342900
2021-09-13,120.720001,120.809998,116.139999,118.169998,117.202446,6980000
2021-09-14,118.739998,119.550003,116.470001,116.860001,115.903168,5234000
2021-09-15,116.959999,117.970001,115.599998,117.820000,116.855309,4675000
2021-09-16,117.470001,118.949997,116.400002,118.570000,117.599167,4739800
2021-09-17,118.830002,121.500000,117.860001,121.500000,120.505180,7752100
2021-09-20,116.970001,118.619003,114.440002,116.139999,115.189064,9990100
2021-09-21,117.260002,118.139999,116.220001,117.139999,116.180878,5092300
2021-09-22,117.180000,118.980003,116.870003,118.110001,117.142937,3659500
2021-09-23,119.309998,119.519997,118.129997,119.339996,118.362862,4163000
2021-09-24,118.089996,118.400002,116.269997,117.129997,116.170959,5075800
2021-09-27,116.510002,117.269997,114.599998,117.029999,116.071777,8196800
2021-09-28,115.290001,115.580002,111.809998,112.139999,111.221817,12146100
2021-09-29,112.919998,113.339996,109.599998,109.720001,108.821632,8954900
2021-09-30,110.349998,111.709999,110.000000,110.529999,109.625000,8549600
2021-10-01,111.019997,111.449997,109.139999,111.169998,110.259758,5252200
2021-10-04,110.720001,110.820000,106.349998,107.190002,106.312347,7650500
2021-10-05,107.570000,110.230003,107.570000,109.040001,108.147202,5582400
2021-10-06,108.000000,110.330002,107.730003,109.940002,109.039833,4677200
2021-10-07,111.199997,113.379997,110.940002,112.599998,111.678047,5129800
2021-10-08,112.970001,113.120003,110.449997,110.599998,109.694427,4477500
2021-10-11,110.190002,112.059998,109.760002,110.239998,109.337372,4014100
2021-10-12,110.769997,112.330002,110.657997,111.739998,110.825089,3844600
2021-10-13,112.010002,113.519997,111.940002,113.430000,112.501251,4484800
2021-10-14,115.000000,116.580002,114.650002,115.580002,114.633652,4861200
2021-10-15,116.430000,116.489998,115.309998,115.800003,114.851852,3538200
2021-10-18,115.029999,117.190002,114.940002,117.050003,116.091614,3927300
2021-10-19,117.699997,120.169998,117.529999,119.599998,118.620735,5706700
2021-10-20,120.140999,120.400002,118.160004,118.699997,117.728104,3666500
2021-10-21,118.440002,120.760002,118.370003,119.660004,118.680244,4406800
2021-10-22,119.099998,119.129997,116.690002,117.750000,116.785881,4944700
2021-10-25,118.589996,122.279999,117.801003,121.809998,120.812637,7614600
2021-10-26,122.650002,124.449997,120.580002,121.199997,120.207634,7907300
2021-10-27,121.269997,121.870003,118.680000,118.680000,117.708267,4869300
2021-10-28,118.699997,122.214996,118.540001,121.769997,120.772964,4681700
2021-10-29,120.919998,122.058998,120.709999,121.279999,120.286980,3166400
2021-11-01,121.930000,125.150002,121.889999,125.120003,124.095543,6516500
2021-11-02,124.559998,124.559998,121.870003,123.089996,122.082153,5595900
2021-11-03,122.279999,124.669998,121.360001,124.639999,123.619469,3928400
2021-11-04,124.732002,125.860001,123.288002,124.389999,123.371513,7436100
2021-11-05,123.959999,124.500999,121.019997,122.290001,121.288712,5807100
2021-11-08,121.690002,124.300003,121.610001,123.400002,122.389626,3428800
2021-11-09,123.910004,124.220001,119.650002,120.570000,119.582794,5724100
2021-11-10,118.419998,120.785004,115.199997,116.540001,115.585793,7951900
2021-11-11,118.279999,118.779999,117.099998,117.339996,116.379234,3978100
2021-11-12,117.769997,118.519997,116.709999,118.489998,117.519821,3740700
2021-11-15,118.849998,119.050003,116.639999,117.529999,116.567680,3690200
2021-11-16,116.739998,118.919998,116.120003,118.919998,117.946304,3324500
2021-11-17,118.370003,118.709999,116.169998,116.720001,115.764320,3902600
2021-11-18,117.129997,117.730003,113.220001,113.820000,112.888062,6025900
2021-11-19,114.290001,115.300003,113.010002,113.239998,112.312805,5796300
2021-11-22,113.400002,113.510002,107.589996,108.489998,107.601700,9031900
2021-11-23,107.959999,108.589996,103.580002,105.959999,105.092415,10296000
2021-11-24,105.029999,108.019997,103.639999,107.769997,106.887596,7798000
2021-11-26,107.571999,108.809998,106.330002,107.120003,106.242920,6119000
2021-11-29,108.550003,108.769997,104.904999,106.919998,106.044556,5724200
2021-11-30,107.000000,108.879997,103.730003,105.690002,104.824631,9609200
2021-12-01,106.750000,106.980003,98.529999,98.599998,97.792679,11327800
2021-12-02,98.639999,101.120003,96.470001,99.019997,98.209236,14404700
2021-12-03,98.660004,99.000000,91.660004,93.529999,92.764191,20003900
2021-12-06,92.029999,95.080002,89.029999,94.949997,94.172562,19380300
2021-12-07,97.879997,101.330002,97.849998,100.110001,99.290314,13509000
2021-12-08,100.519997,103.919998,98.279999,103.220001,102.374855,11292900
2021-12-09,102.680000,103.540001,97.440002,97.730003,96.929810,14074200
2021-12-10,98.949997,100.570000,95.610001,96.169998,95.382576,13081300
2021-12-13,95.790001,96.889999,92.459999,94.500000,93.726250,17118500
2021-12-14,92.370003,94.720001,91.529999,93.419998,92.655090,12551300
2021-12-15,93.050003,95.790001,90.055000,95.430000,94.648636,24028000
2021-12-16,96.839996,97.070000,90.870003,91.870003,91.117790,20432300
2021-12-17,90.820000,97.510002,89.599998,97.199997,96.404137,26902800
2021-12-20,95.000000,96.459999,93.279999,94.730003,93.954369,13357600
2021-12-21,96.139999,98.489998,94.699997,98.370003,97.564568,11462800
2021-12-22,98.239998,99.879997,96.930000,98.260002,97.455467,12428100
2021-12-23,98.110001,99.709999,96.029999,99.070000,98.258835,8100700
2021-12-27,98.699997,99.139999,97.070000,97.410004,96.612427,7408700
2021-12-28,97.239998,99.029999,95.480003,95.629997,94.846992,9604400
2021-12-29,94.790001,95.150002,92.779999,93.830002,93.830002,9883300
2021-12-30,93.330002,98.430000,93.330002,96.699997,96.699997,9528400
2021-12-31,96.709999,98.074997,94.480003,94.589996,94.589996,7090700
2022-01-03,96.000000,97.169998,93.440002,96.989998,96.989998,10381100
2022-01-04,96.730003,97.000000,90.514999,92.690002,92.690002,19120900
2022-01-05,91.449997,92.949997,85.629997,86.120003,86.120003,20246500
2022-01-06,85.970001,87.589996,82.650002,85.580002,85.580002,20026500
2022-01-07,85.849998,88.589996,83.900002,84.419998,84.419998,15288600
2022-01-10,83.223000,84.690002,80.099998,84.639999,84.639999,23683000
2022-01-11,84.419998,87.550003,83.300003,86.980003,86.980003,13833900
2022-01-12,87.970001,89.339996,84.330002,84.559998,84.559998,19750900
2022-01-13,85.010002,85.169998,79.845001,79.980003,79.980003,25331700
2022-01-14,79.449997,81.290001,77.529999,80.239998,80.239998,25199200
2022-01-18,78.739998,80.660004,76.910004,76.910004,76.910004,23411700
2022-01-19,77.699997,79.480003,75.660004,75.750000,75.750000,31652000
2022-01-20,77.050003,80.839996,75.610001,75.870003,75.870003,24563200
2022-01-21,74.800003,76.360001,71.489998,71.519997,71.519997,38022900
2022-01-24,68.589996,73.570000,64.980003,73.540001,73.540001,66389100
2022-01-25,71.360001,73.459999,69.190002,70.800003,70.800003,37188000
2022-01-26,73.440002,74.910004,68.540001,69.029999,69.029999,34295800
2022-01-27,70.589996,70.650002,66.041000,66.330002,66.330002,21663700
2022-01-28,66.220001,69.510002,64.349998,68.910004,68.910004,38032800
2022-01-31,70.059998,75.440002,69.769997,75.430000,75.430000,28613200
2022-02-01,76.690002,77.379997,73.290001,77.080002,77.080002,23869900
2022-02-02,77.410004,77.559998,71.910004,73.139999,73.139999,30933500
2022-02-03,70.139999,72.019997,68.860001,69.040001,69.040001,31392300
2022-02-04,69.750000,73.644997,68.199997,72.750000,72.750000,29067100
2022-02-07,72.669998,75.709999,71.809998,72.480003,72.480003,20577100
2022-02-08,72.029999,72.779999,70.459999,72.389999,72.389999,17707200
2022-02-09,73.629997,76.480003,73.519997,76.110001,76.110001,22089100
2022-02-10,74.309998,78.250000,73.099998,73.760002,73.760002,32600400
